word_to_learn;meaning;interval;last_review;next_review;known_word;learned_on;add_on_known_words;translation;row;audio
heels;"

1. a. : [1mthe back of the human foot below the ankle and behind the arch[0m. b. : the part of the hind limb of other vertebrates that is similar in structure to the human heel.";0;2023-07-06;2023-07-06;;;;talons;366;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/he/heels_en_gb_1.mp3
frightened;: [1mfeeling fear[0m : made to feel afraid. a badly frightened child. The farmer was hurrying out into the road, and his wife was standing at the gate, looking very frightened.;0;;;;;;effrayé;367;N/A
sawbones;sawbones \SAW-bohnz\ noun. slang : [1mphysician, surgeon[0m.;0;;;;;;chirurgien;368;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/sa/sawbones_en_gb_1.mp3
loathing;: [1mextreme disgust[0m : detestation. She regarded his hypocrisy with loathing.;0;;;;;;répugnance;369;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/lo/loathing_en_gb_1.mp3
hateful;"

1. : [1mfull of hate[0m : malicious. 

2. : deserving of or arousing hate.";7;2023-07-03;2023-07-10;;;;odieux;370;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ha/hateful_en_gb_1.mp3
sneering;"

1. : [1mto smile or laugh with facial contortions that express scorn or contempt[0m. 

2. : to speak or write in a scornfully jeering manner. transitive verb.";0;;;;;;ricanant;371;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/sn/sneering_en_gb_1.mp3
fellows;": [1mone of a pair[0m : mate. 

3. : a member of a group having common characteristics. specifically : a member of an incorporated literary or scientific society. a fellow of the American College of Surgeons.";3;2023-07-03;2023-07-06;;;;camarades;372;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/fe/fellows_en_gb_1.mp3
musing;Definitions of musing. adjective. [1mdeeply or seriously thoughtful[0m. synonyms: brooding, broody, contemplative, meditative, pensive, pondering, reflective, ruminative thoughtful. exhibiting or characterized by careful thought.;0;2023-07-06;2023-07-06;;;;rêver;373;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/mu/musing_en_gb_1.mp3
isn;N/A;0;;;;;;n'est-ce pas;374;N/A
queer;: [1mof, relating to, or being a person whose sexual orientation is not heterosexual and/or whose gender identity is not cisgender[0m. queer spaces.;0;;;;;;N/A;375;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/qu/queer_en_gb_1.mp3
bargain;"

1. : [1man agreement between parties settling what each is to give or receive in a business deal[0m. 

2. : something bought or offered for sale at a desirable price. bargain.";0;;;;;;aubaine;376;N/A
sombre;/ (ˈsɒmbə) / adjective. [1mdismal: melancholy[0m: a sombre mood. dim, gloomy, or shadowy.;0;;;;;;dark;377;N/A
benefactor;[1msomeone who gives money to help an organization, society, or person[0m.;0;;;;;;bienfaiteur;378;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/be/benefactor_en_gb_1.mp3
burthen;Definitions of burthen. verb. [1mweight down with a load[0m. synonyms: burden, weight, weight down.;0;;;;;;fardeau;379;N/A
customary;[1maccording to or depending on custom: usual: habitual[0m. of or established by custom rather than law.;0;;;;;;coutumier;380;N/A
fanciful;"fanciful. adjective. fan·​ci·​ful ˈfan(t)-si-fəl. 

1. : [1mhaving or showing free imagination rather than reason[0m.";0;2023-07-06;2023-07-06;;;;fantaisiste;381;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/fa/fanciful_en_gb_1.mp3
swelled;a. : [1mto expand (as in size, volume, or numbers) gradually beyond a normal or original limit[0m. the population swelled. b. : to become distended or puffed up.;0;2023-07-03;2023-07-03;;;;gonflé;382;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/sw/swelled_en_gb_1.mp3
baffled;"

1. : [1mto defeat or check (someone) by confusing or puzzling[0m : to confuse or frustrate completely : disconcert. Her behavior baffled her parents.";0;2023-07-03;2023-07-03;;;;déconcerté;383;N/A
definite;"

1. [1mclearly defined: exact: explicit[0m. 

2. having precise limits or boundaries.";0;;;;;;précis;384;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/de/definite_en_gb_1.mp3
fiend;[1ma diabolically cruel or wicked person[0m. a person or thing that causes mischief or annoyance: Those children are little fiends. Informal.;0;2023-07-06;2023-07-06;;;;démon;385;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/fi/fiend_en_gb_1.mp3
madness;: [1mbehavior or thinking that is very foolish or dangerous[0m : extreme folly. an idea that is pure/sheer madness.;0;;;;;;folie;386;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ma/madness_en_gb_1.mp3
greatcoat;noun. /ˈɡreɪtkəʊt/ /ˈɡreɪtkəʊt/ ​[1ma long heavy coat, especially one worn by soldiers[0m.;0;2023-07-06;2023-07-06;;;;houppelande;387;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/gr/greatcoat_en_gb_1.mp3
solemn;"Britannica Dictionary definition of SOLEMN. 

1. : [1mvery serious or formal in manner, behavior, or expression[0m. a solemn occasion/moment. He spoke in a solemn and thoughtful manner.";0;2023-07-03;2023-07-03;;;;solennel;388;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/so/solemn_en_gb_1.mp3
thorough;/ˈθɜːrəʊ/ [1mdone completely: with great attention to detail[0m. a thorough knowledge of the subject. The police carried out a thorough investigation. You will need a thorough understanding of the subject.;0;;;;;;complet;389;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/th/thorough_en_gb_1.mp3
disagreeably;adverb. /ˌdɪsəˈɡriːəbli/ /ˌdɪsəˈɡriːəbli/ ​[1min a way that is not nice or pleasant[0m synonym unpleasantly.;0;2023-07-06;2023-07-06;;;;désagréable;390;N/A
devilish;: [1mresembling or befitting a devil[0m: such as. a. : evil, sinister. b. : mischievous, roguish.;0;;;;;;diabolique;391;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/de/devilish_en_gb_1.mp3
temper;: [1mheat of mind or emotion[0m : proneness to anger : passion. she has a real temper. b. : calmness of mind : composure.;3;2023-07-03;2023-07-06;;;;caractère;392;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/te/temper_en_gb_1.mp3
toiling;"toiled: toiling: toils. intransitive verb. 

1. : [1mto work hard and long[0m.";3;2023-07-06;2023-07-09;;;;peiner;393;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/to/toiling_en_gb_1.mp3
plucked;": [1mto pull or pick off or out[0m. 

2. a. : to remove something (such as hairs) from by or as if by plucking. pluck one&#39:s eyebrows.";0;;;;;;plumé;394;N/A
dozed;[1mto sleep lightly or fitfully[0m. to fall into a light sleep unintentionally (often followed by off): He dozed off during the sermon.;0;2023-07-03;2023-07-03;;;;assoupi;395;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/do/dozed_en_gb_1.mp3
inordinate;"

1. : [1mexceeding reasonable limits[0m : immoderate. 

2. archaic : disorderly, unregulated.";0;;;;;;excessif;396;N/A
behold;": [1mto perceive through sight or apprehension[0m : see. 

2. : to gaze upon : observe. It was a pleasure to behold the beauty of the sunset. The enormous crowd was a sight to behold.";0;;;;;;voir;397;N/A
features; [1ma typical quality or an important part of something[0m: The town&#39:s main features are its beautiful mosque and ancient marketplace.;0;;;;;;caractéristiques;398;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/fe/features_en_gb_1.mp3
lighten;"intransitive verb. 

1. : [1mto become lighter or less burdensome[0m. 

2. : to become more cheerful.";0;;;;;;alléger;399;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/li/lighten_en_gb_1.mp3
bondage;: [1ma state of being bound usually by compulsion (as of law or mastery[0m): such as. a. : captivity, serfdom. b. : servitude or subjugation to a controlling person or force.;0;;;;;;esclavage;400;N/A
frost; [1mwater in the air that freezes when it touches a cold surface and forms a white, powdery layer[0m: There was frost on the grass in the early morning.;0;;;;;;gel;401;N/A
growl;[1mto utter a deep guttural sound of anger or hostility[0m: The dog growled at the mail carrier. to murmur or complain angrily: grumble.;0;2023-07-06;2023-07-06;;;;grognement;402;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/gr/growl_en_gb_1.mp3
gaunt;"

1. : [1mexcessively thin and angular[0m. a long gaunt face. 

2. : barren, desolate.";0;;;;;;décharné;403;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ga/gaunt_en_gb_1.mp3
hoarsely;adverb. /ˈhɔːsli/ /ˈhɔːrsli/ ​if you speak hoarsely, [1myour voice sounds rough and unpleasant, especially because you have a sore throat[0m (= a painful throat because of an infection);0;;;;;;d'une voix rauque;404;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ho/hoarsely_en_gb_1.mp3
aloud;"

1. : [1mwith the speaking voice in a way that can be clearly heard[0m. She read the story aloud. 

2. archaic : in a loud manner : loudly.";0;;;;;;à haute voix;405;N/A
borne;Borne is, just like born, the past participle of the verb bear, which can mean (among other things) &quot:[1mto contain&quot: or &quot:to give birth to.&quot:[0m At first, borne and born were variant spellings of the same adjective.;0;;;;;;supporté;406;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/bo/borne_en_gb_1.mp3
boldness;noun. /ˈbəʊldnəs/ /ˈbəʊldnəs/ ​[1mthe quality of being brave and confident and not being afraid to say what you feel or to take risks[0m.;0;;;;;;audace;407;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/bo/boldness_en_gb_1.mp3
cabinets;: [1ma case or cupboard usually having doors and shelves[0m.;0;2023-07-06;2023-07-06;;;;armoires;408;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ca/cabinets_en_gb_1.mp3
shudder;: [1mto tremble convulsively[0m : shiver, quiver.;0;2023-07-03;2023-07-03;;;;frémir;409;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/sh/shudder_en_gb_1.mp3
distaste;Definitions of distaste. [1ma feeling of intense dislike[0m.;0;2023-07-06;2023-07-06;;;;tu t'es éloigné;410;N/A
firelight;: [1mthe light of a fire (as in a fireplace)[0m;0;2023-07-06;2023-07-06;;;;feu de cheminée;411;N/A
uneasy;/ʌnˈiːzi/ /ʌnˈiːzi/ ​[1mfeeling worried or unhappy about a particular situation, especially because you think that something bad or unpleasant may happen or because you are not sure that what you are doing is right[0m synonym anxious.;0;;;;;;inquiet;412;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/un/uneasy_en_gb_1.mp3
groping;Slang. [1mto touch or fondle (someone) for sexual pleasure, especially without the person&#39:s consent[0m.;0;2023-07-06;2023-07-06;;;;à tâtons;413;N/A
iniquity;"

1. : [1mgross injustice[0m : wickedness. 

2. : a wicked act or thing : sin.";0;2023-07-06;2023-07-06;;;;iniquité;414;N/A
apprehension;apprehension • \ap-rih-HEN-shun\ • noun. 1 a : [1mthe act or power of perceiving or comprehending[0m b : the result of apprehending mentally : conception 2 : seizure by legal process : arrest 3 : suspicion or fear especially of future evil : foreboding.;0;;;;;;appréhension;415;N/A
sober;: [1mabstaining from drinking alcohol or taking intoxicating drugs[0m : refraining from the use of addictive substances (see substance sense 3c);0;;;;;;sobre;416;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/so/sober_en_gb_1.mp3
bedside;: [1mthe side of a bed[0m : a place beside a bed. bedside.;0;2023-07-06;2023-07-06;;;;chevet;417;N/A
fortnight;fort·​night ˈfȯrt-ˌnīt. : [1ma period of 14 days[0m : two weeks. They stayed with us for a fortnight.;0;;;;;;quinze jours;418;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/fo/fortnight_en_gb_1.mp3
sincere;sincere, wholehearted, heartfelt, hearty, unfeigned mean [1mgenuine in feeling[0m. sincere stresses absence of hypocrisy, feigning, or any falsifying embellishment or exaggeration. a sincere apology. wholehearted suggests sincerity and earnest devotion without reservation or misgiving.;0;;;;;;sincère;419;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/si/sincere_en_gb_1.mp3
gathered;gather, collect, assemble, congregate mean [1mto come or bring together into a group, mass, or unit[0m. gather is the most general term for bringing or coming together from a spread-out or scattered state. a crowd quickly gathered.;0;;;;;;rassemblé;420;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ga/gathered_en_gb_1.mp3
distasteful;N/A;0;2023-07-03;2023-07-03;;;;désagréable;421;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/di/distasteful_en_gb_1.mp3
disregarding;: [1mto pay no attention to[0m : treat as unworthy of regard or notice. Please disregard what I said in my last email. He disregarded her advice. disregard.;0;;;;;;au mépris;422;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/di/disregarding_en_gb_1.mp3
blackness;noun. /ˈblæknəs/ /ˈblæknəs/ ​[uncountable, singular] [1mthe fact of being completely dark or completely black in colour[0m.;0;2023-07-01;2023-07-01;;;;noirceur;423;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/bl/blackness_en_gb_1.mp3
rendered;" render. transitive verb. ren·​der ˈren-dər. 

1. : [1mto transmit to another[0m : deliver.";0;;;;;;rendu;424;N/A
cloudless;adjective. [1mhaving no clouds: clear[0m: a cloudless sky.;0;;;;;;sans nuages;425;N/A
overlooked;[1mto fail to notice, perceive, or consider[0m: to overlook a misspelled word. to disregard or ignore indulgently, as faults or misconduct: Only a parent could overlook that kind of behavior.;0;;;;;;négligé;426;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ov/overlooked_en_gb_1.mp3
streaming;​[1ma method of sending or receiving data, especially video, over a computer network[0m. Internet video streaming has not replaced television. audio/media streaming.;0;;;;;;N/A;427;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/st/streaming_en_gb_1.mp3
narrated;: [1mto tell (a story) in detail[0m. The children enjoyed the lively manner with which she narrated her life&#39:s story. also : to provide spoken commentary for (something, such as a movie or television show);0;;;;;;raconté;428;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/na/narrated_en_gb_1.mp3
politeness;"noun. /pəˈlaɪtnəs/ /pəˈlaɪtnəs/ ​[1mgood manners and respect for the feelings of others[0m synonym courtesy 

(1)";0;;;;;;politesse;429;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/po/politeness_en_gb_1.mp3
kindness;noun. /ˈkaɪndnəs/ 1[uncountable] [1mthe quality of being kind[0m to treat someone with kindness and consideration.;0;2023-07-03;2023-07-03;;;;gentillesse;430;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ki/kindness_en_gb_1.mp3
stamping;[1mto put a mark on an object either by printing on it or pushing into it with a small tool[0m: It is necessary to stamp your passport.;0;;;;;;estampillage;431;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/st/stamping_en_gb_1.mp3
deed; law specialized. [1ma legal document that is an official record of an agreement or official proof that someone owns land or a building[0m.;0;;;;;;acte;432;N/A
beheld;": [1mto perceive through sight or apprehension[0m : see. 

2. : to gaze upon : observe. It was a pleasure to behold the beauty of the sunset. The enormous crowd was a sight to behold.";0;;;;;;être tenu;433;N/A
twilight;noun. twi·​light ˈtwī-ˌlīt. : [1mthe period or the light from the sky between full night and sunrise or between sunset and full night[0m.;3;2023-07-06;2023-07-09;;;;N/A;434;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/tw/twilight_en_gb_1.mp3
dismal;adjective. /ˈdɪzməl/ /ˈdɪzməl/ ​[1mcausing or showing the feeling of being sad[0m synonym gloomy, miserable.;0;;;;;;lugubre;435;N/A
dye;noun. [1ma coloring material or matter[0m. a liquid containing coloring matter, for imparting a particular hue to cloth, paper, etc.;0;2023-07-06;2023-07-06;;;;colorant;436;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/dy/dye_en_gb_1.mp3
huddled;verb (used without object),hud·dled, hud·dling. [1mto gather or crowd together in a close mass[0m. to crouch, curl up, or draw oneself together.;0;;;;;;blotti;437;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/hu/huddled_en_gb_1.mp3
heir;": [1mone who inherits or is entitled to succeed to a hereditary rank, title, or office[0m. heir to the throne. 

3. : one who receives or is entitled to receive something other than property from a parent or predecessor.";0;2023-07-06;2023-07-06;;;;héritier;438;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/he/heir_en_gb_1.mp3
ransacked;ransack \RAN-sak\ verb. 1 : [1mto look through thoroughly in often a rough way[0m. 2 : to search through and steal from in a forceful and damaging way : plunder. Examples: The kids had ransacked the cabinets looking for snacks, leaving not a chip or cracker uneaten.;0;;;;;;saccagé;439;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ra/ransacked_en_gb_1.mp3
disinterred;"

1. : [1mto take out of the grave or tomb[0m. 

2. : to bring back into awareness : unearth. disinterment.";0;;;;;;exhumé;440;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/di/disinterred_en_gb_1.mp3
numbered;[1mto give something a number in a series and usually to write this number on it[0m: All the folders have been carefully numbered and filed away.;0;;;;;;numéroté;441;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/nu/numbered_en_gb_1.mp3
packing;": [1mthe processing of food and especially meat for future sale[0m. 

2. : material (such as a covering or stuffing) used to protect packed goods (as for shipping) also : material used for making airtight or watertight. packing for a faucet.";0;;;;;;emballage;442;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/pa/packing_en_gb_1.mp3
cheval;A horse is [1ma large animal which people can ride[0m.;0;;;;;;chevalet;443;N/A
grate;"

1. : [1mto rub or rasp noisily[0m. [1mmetal[0m grating against metal. 

2. : to cause irritation : jar.";0;2023-07-06;2023-07-06;;;;grille;444;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/gr/grate_en_gb_1.mp3
thickly;adverb. /ˈθɪkli/ /ˈθɪkli/ ​[1min a way that produces a wide piece or deep layer of something[0m.;0;;;;;;abondamment;445;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/th/thickly_en_gb_1.mp3
bade;past simple of bid old-fashioned. SMART Vocabulary: related words and phrases. Giving orders &amp: commands.;0;;;;;;ordonna;446;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ba/bade_en_gb_1.mp3
selfishness;"

1. : [1mconcerned excessively or exclusively with oneself[0m : seeking or concentrating on one&#39:s own advantage, pleasure, or well-being without regard for others.";0;;;;;;égoïsme;447;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/se/selfishness_en_gb_1.mp3
upright; (standing or being) [1mvertical and as straight as possible[0m: He stood upright. upright.;0;;;;;;droit;448;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/up/upright_en_gb_1.mp3
qualm;"

1. : [1ma feeling of uneasiness about a point especially of conscience or propriety[0m. had no qualms about asking for their help.";0;;;;;;scrupule;449;N/A
faintness;/ˈfeɪntnəs/ ​[1mthe state of feeling weak and tired and likely to become unconscious[0m. The side effects include nausea and faintness.;0;;;;;;malaise;450;N/A
lest;"

1. : [1mfor fear that — used to say that you do not want something to happen[0m. He was concerned lest anyone think that he was guilty. = ( chiefly Brit) He was concerned lest [=in case] anyone should think he was guilty. [=he was concerned that people would think he was guilty: he did not want anyone to think he was guilty]";0;;;;;;de peur;451;N/A
smother;[1mto stifle or suffocate, as by smoke or other means of preventing free breathing[0m. to extinguish or deaden (fire, coals, etc.);0;;;;;;étouffer;452;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/sm/smother_en_gb_1.mp3
stained;"v.tr. 

1. [1mTo discolor, soil, or spot[0m: The spilled juice stained the carpet. 

2. To bring into disrepute: taint or tarnish: The scandal stained the mayor&#39:s reputation.";0;;;;;;coloré;453;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/st/stained_en_gb_1.mp3
handwriting;"

1. : [1mwriting done by hand[0m. especially : the form of writing peculiar to a particular person. 

2. : something written by hand.";0;;;;;;écriture;454;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ha/handwriting_en_gb_1.mp3
dropping;": [1mto fall (see fall entry 1 sense 1a) unexpectedly or suddenly[0m. The book dropped from her hand. 

(2) : to descend (see descend sense 1) from one line or level to another. the land drops to sea level.";0;;;;;;goutte;455;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/dr/dropping_en_gb_1.mp3
resented;[1mto dislike or be angry at something or someone because you have been hurt or not treated fairly[0m: She resented being treated like a child.;0;2023-07-06;2023-07-06;;;;en voulait;456;N/A
withdrawn;verb (used with object),with·drew [with-droo, with-], with·drawn [with-drawn, with-], with·draw·ing. [1mto draw back, away, or aside: take back: remove[0m: She withdrew her hand from his. He withdrew his savings from the bank. to retract or recall: to withdraw an untrue charge.;0;2023-07-06;2023-07-06;;;;retiré;457;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/wi/withdrawn_en_gb_1.mp3
seclusion;"

1. : [1mthe act of secluding[0m : the condition of being secluded. 

2. : a secluded or isolated place.";0;2023-07-06;2023-07-06;;;;isolement;458;N/A
brighten;": [1mto become bright or brighter[0m. transitive verb. 

1. : to make bright or brighter.";0;;;;;;éclairer;459;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/br/brighten_en_gb_1.mp3
admittance;admittance. / (ədˈmɪtəns) / noun. the right or authority to enter. the act of giving entrance.;0;;;;;;admission;460;N/A
rosy;: [1mhaving a pinkish usually healthy-looking complexion[0m : blooming.;0;2023-07-06;2023-07-06;;;;rosé;461;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ro/rosy_en_gb_1.mp3
swift;"

1. : [1mmoving or capable of moving with great speed[0m. a swift runner. 

2. : occurring suddenly or within a very short time.";0;;;;;;N/A;462;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/sw/swift_en_gb_1.mp3
decay;[1mto become gradually damaged, worse, or less: to cause something to do this[0m: Sugar makes your teeth decay.;0;2023-07-03;2023-07-03;;;;carie;463;N/A
seated;Definitions of seated. adjective. (of persons) [1mhaving the torso erect and legs bent with the body supported on the buttocks[0m. “the seated Madonna” “the audience remained seated”;0;2023-07-06;2023-07-06;;;;assise;464;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/se/seated_en_gb_1.mp3
doomed; [1mcertain to fail, die, or be destroyed[0m: This is a doomed city. Synonyms. fated. ill-fated.;0;;;;;;condamné;465;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/do/doomed_en_gb_1.mp3
accursed;"

1. [1munder a curse: doomed: ill-fated[0m. 

2. damnable: detestable.";0;;;;;;maudit;466;N/A
worded;N/A;0;2023-07-06;2023-07-06;;;;libellé;467;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/wo/worded_en_gb_1.mp3
enclosure;"

1. : [1mthe act or action of enclosing[0m : the quality or state of being enclosed. 

2. : something that encloses.";0;;;;;;enceinte;468;N/A
sprung;[1mFlexible, loose and yielding[0m. [1madrift[0m.;0;;;;;;à ressort;469;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/sp/sprung_en_gb_1.mp3
stringent;stringent • \STRIN-junt\ • adjective. 1 : [1mtight, constricted[0m 2 : marked by rigor, strictness, or severity 3 : marked by money scarcity and credit strictness.;0;;;;;;strict;470;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/st/stringent_en_gb_1.mp3
eagerness; [1mthe state of wanting to do or have something very much, especially something interesting or enjoyable[0m: In their eagerness to find a solution, they have overlooked certain difficulties.;0;;;;;;ardeur;471;N/A
overhead;"

1. : [1mbusiness expenses (such as rent, insurance, or heating) not chargeable to a particular part of the work or product[0m. 

2. : ceiling. especially : the ceiling of a ship&#39:s compartment.";3;2023-07-06;2023-07-09;;;;aérien;472;N/A
uttered;: [1mto give public expression to[0m : express in words. utter an opinion.;0;;;;;;prononcé;473;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ut/uttered_en_gb_1.mp3
fireside;"

1. : [1ma place near the fire or hearth[0m. 

2. : home. fireside.";0;;;;;;coin du feu;474;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/fi/fireside_en_gb_1.mp3
altered;Altered comes from the Medieval Latin alterare, or &quot:to change.&quot: Definitions of altered. adjective. [1mchanged in form or character without becoming something else[0m. “the altered policy promised success”;0;;;;;;altéré;475;N/A
untasted;: [1mnot sampled or tried out[0m.;0;2023-07-03;2023-07-03;;;;sans goût;476;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/un/untasted_en_gb_1.mp3
amiss;"

1. : [1mnot being in accordance with right order[0m. 

2. : faulty, imperfect. There&#39:s nothing/something amiss with the engine.";0;;;;;;un raté;477;N/A
crushing;informal : [1mto experience an intense and usually passing infatuation[0m : to have a crush on someone.;0;2023-07-03;2023-07-03;;;;écrasement;478;N/A
biting;adjective. [1mnipping: smarting: keen[0m: biting cold: a biting sensation on the tongue. cutting: sarcastic: a biting remark.;0;2023-07-03;2023-07-03;;;;mordant;479;N/A
thereupon; [1mimmediately after something that is mentioned[0m: He thereupon produced a knife and stabbed the assailant.;0;;;;;;alors;480;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/th/thereupon_en_gb_1.mp3
wept;verb (used without object),wept [wept], weep·ing [wee-ping]. [1mto express grief, sorrow, or any overpowering emotion by shedding tears: shed tears: cry[0m: to weep for joy:to weep with rage.;0;;;;;;pleuré;481;N/A
nerves;": sinew, tendon. strain every nerve. 

2. : any of the filamentous bands of nervous tissue that connect parts of the nervous system with the other organs, conduct nerve impulses, and are made up of axons and dendrites together with protective and supportive structures.";3;2023-07-03;2023-07-06;;;;nerfs;482;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ne/nerves_en_gb_1.mp3
surgical;"

1. a : [1mof or relating to the process of performing a medical operation[0m : of or relating to surgery.";0;;;;;;chirurgical;483;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/su/surgical_en_gb_1.mp3
lumber;[1mwood that has been cut into various lengths for building[0m.;0;;;;;;bois de charpente;484;N/A
leaping;verb (used without object),leaped or leapt [lept, leept], leap·ing. [1mto spring through the air from one point or position to another: jump[0m: to leap over a ditch. to move or act quickly or suddenly: to leap aside: She leaped at the opportunity.;0;;;;;;saut;485;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/le/leaping_en_gb_1.mp3
deceived;: [1mto make someone believe something that is not true[0m : to practice deceit. also : to give a false impression.;0;2023-07-06;2023-07-06;;;;trompé;486;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/de/deceived_en_gb_1.mp3
wholesale;: [1mto sell (something) in quantity usually for resale[0m. intransitive verb. : to sell in quantity usually for resale.;0;;;;;;de gros;487;N/A
chemists;"plural chemists. Britannica Dictionary definition of CHEMIST. [count] 

1. : [1ma person who studies or does research in the science of chemistry[0m.";0;;;;;;chimistes;488;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ch/chemists_en_gb_1.mp3
maw;: [1mthe throat, gullet, or jaws especially of a voracious animal[0m.;0;;;;;;gueule;489;N/A
purchased;: [1mto obtain by paying money or its equivalent[0m : buy.;0;;;;;;acheté;490;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/pu/purchased_en_gb_1.mp3
