word_to_learn;meaning;interval;last_review;next_review;known_word;learned_on;add_on_known_words;translation;row;audio
turning;N/A;3;2023-08-04;2023-08-18;;;;tournant;623;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/tu/turning_en_us_1.mp3
ladies;N/A;3;2023-07-27;2023-08-10;;;;Dames;624;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/la/ladies_en_us_1.mp3
highest;N/A;3;2023-07-25;2023-08-08;;;;le plus élevé;625;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/hi/highest_en_us_1.mp3
informed;adjective. [1mhaving or prepared with information or knowledge: apprised[0m. an informed audience that asked intelligent questions.;4;2023-08-01;2023-08-22;;;;informé;626;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/in/informed_en_us_1.mp3
fore;fore. adverb [ before noun ], adjective. /fɔːr/ us. /fɔːr/ (especially on ships) [1mtowards or in the front[0m.;1;2023-08-06;2023-08-09;;;;avant;627;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/fo/fore_en_us_1.mp3
mistress; mistress. noun [ C ] /ˈmɪs·trəs/ [1ma woman who has a sexual relationship over a long period of time with a man who is not her husband[0m.;3;2023-07-27;2023-08-10;;;;maîtresse;628;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/mi/mistress_en_us_1.mp3
sorrel;"
1. : [1ma brownish orange to light brown[0m. 
2. : a sorrel-colored animal. especially : a light reddish brown horse often with cream mane and tail.";1;2023-08-06;2023-08-09;;;;oseille;629;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/so/sorrel_en_us_1.mp3
japan;N/A;11;2023-07-24;2024-01-20;1;2023-07-24;;N/A;630;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ja/japan_en_us_1.mp3
giving;N/A;3;2023-07-28;2023-08-11;;;;donnant;631;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/gi/giving_en_us_1.mp3
applied;applied. adjective. ap·​plied ə-ˈplīd. : [1mput to practical use[0m. especially : applying general principles to solve definite problems.;3;2023-07-25;2023-08-08;;;;appliqué;632;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ap/applied_en_us_1.mp3
delivered; [1mto take goods, letters, parcels, etc. to people&#39:s houses or places of work[0m: Mail is delivered to our office twice a day. The furniture store is delivering our new bed on Thursday. Fewer examples.;3;2023-07-25;2023-08-08;;;;livré;633;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/de/delivered_en_us_1.mp3
vice;N/A;3;2023-07-27;2023-08-10;;;;N/A;634;N/A
labour; [1mall the effort and hard work that have been involved in doing a particular piece of work[0m: Are you tired after your labours? West was paid very little for his labours.;3;2023-07-25;2023-08-08;;;;travail;635;N/A
tied;[1mto fasten together two pieces of string or other long, thin material, or to hold together with string, rope, etc.[0m: [ I ] This dress ties at the back. [ T ] She tied the ribbon in a bow/knot.;3;2023-08-03;2023-08-17;;;;lié;636;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ti/tied_en_us_1.mp3
arrows;/ˈær·oʊ/ [1ma long, thin stick, pointed at one end, that can be shot from a bow[0m. An arrow is also a sign (→), which points in a particular direction. (Definition of arrow from the Cambridge Academic Content Dictionary © Cambridge University Press);3;2023-07-28;2023-08-11;;;;flèches;637;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ar/arrows_en_us_1.mp3
treated;N/A;3;2023-07-28;2023-08-11;;;;traité;638;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/tr/treated_en_us_1.mp3
obliged; [1mto be forced to do something or feel that you must do something[0m: Doctors are legally obliged to take certain precautions. She feels obligated to be nice to Jack because he&#39:s her boss. SMART Vocabulary: related words and phrases. Duty, obligation and responsibility.;4;2023-08-01;2023-08-22;;;;obligé;639;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ob/obliged_en_us_1.mp3
ears; [1meither of the two organs, one on each side of the head, by which people or animals hear sounds, or the piece of skin and tissue outside the head connected to this organ[0m: The hearing in my left ear&#39:s not so good.;3;2023-07-25;2023-08-08;;;;oreilles;640;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ea/ears_en_us_1.mp3
contrived;: [1mhaving an unnatural or false appearance or quality[0m : artificial, labored. a contrived plot.;1;2023-08-06;2023-08-09;;;;artificiel;641;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/co/contrived_en_us_1.mp3
stones; [1mthe hard, solid substance found in the ground that is often used as a building material, or a small piece of this substance[0m: [ U ] The museum was made of stone. [ C/U ] A stone is also a jewel: [ C ] He wore a ring with a black stone on his little finger.;3;2023-07-27;2023-08-10;;;;des pierres;642;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/st/stones_en_us_1.mp3
hoped;[1mto want something to happen or to be true, and usually have a good reason to think that it might[0m: I&#39:m hoping for an interview next week.;3;2023-07-28;2023-08-11;;;;espéré;643;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ho/hoped_en_us_1.mp3
concluded;verb (used with object),con·clud·ed, con·clud·ing. [1mto bring to an end: finish: terminate[0m: to conclude a speech with a quotation from the Bible. to say in conclusion: At the end of the speech he concluded that we had been a fine audience.;3;2023-07-28;2023-08-11;;;;conclu;644;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/co/concluded_en_us_1.mp3
farther;"
1. : [1mat or to a greater distance or more advanced point[0m. 
2. : more completely. farther.";3;2023-07-31;2023-08-14;;;;plus loin;645;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/fa/farther_en_us_1.mp3
canoe;: [1ma light narrow boat with both ends sharp that is usually propelled by paddling[0m.;3;2023-08-01;2023-08-15;;;;canoë;646;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ca/canoe_en_us_1.mp3
prevailed;"prevailed: prevailing: prevails. Synonyms of prevail. intransitive verb. 
1. : [1mto gain ascendancy through strength or superiority[0m : triumph.";3;2023-07-31;2023-08-14;;;;a prévalu;647;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/pr/prevailed_en_us_1.mp3
academy;academy. noun [ C ] /əˈkæd·ə·mi/ [1ma school that teaches a particular subject or trains people for a particular job, or an organization that supports art, literature, or science[0m: a military/police academy.;3;2023-07-28;2023-08-11;;;;académie;648;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ac/academy_en_us_1.mp3
brutes;[ broot ] show ipa. See synonyms for brute on Thesaurus.com. noun. [1ma nonhuman creature: beast[0m. a brutal, insensitive, or crude person.;3;2023-07-31;2023-08-14;;;;raw;649;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/br/brutes_en_us_1.mp3
legs;": [1ma limb of an animal used especially for supporting the body and for walking[0m: such as. a
(1) : one of the paired vertebrate limbs that in bipeds extend from the top of the thigh to the foot. 
(2) : the part of such a limb between the knee and foot.";3;2023-07-25;2023-08-08;;;;jambes;650;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/le/legs_en_us_1.mp3
methods;method. / (ˈmɛθəd) / noun. [1ma way of proceeding or doing something, esp a systematic or regular one[0m. [1morderliness of thought, action, etc[0m.;3;2023-07-28;2023-08-11;;;;méthodes;651;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/me/methods_en_us_1.mp3
wanted;Definitions of wanted. adjective. [1mdesired or wished for or sought[0m.;3;2023-07-25;2023-08-08;;;;recherché;652;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/wa/wanted_en_us_1.mp3
smaller;Definitions of smaller. adjective. small or little relative to something else. synonyms: littler little, small. limited or below average in number or quantity or magnitude or extent.;3;2023-07-25;2023-08-08;;;;plus petit;653;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/sm/smaller_en_us_1.mp3
weeks;: [1ma period of seven days beginning with Sunday and ending with Saturday[0m.;3;2023-07-25;2023-08-08;;;;semaines;654;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/we/weeks_en_us_1.mp3
accordingly;"adverb. Britannica Dictionary definition of ACCORDINGLY. 
1. : [1min a proper or appropriate way[0m : in a way that suits the facts, needs, or requirements of a situation.";4;2023-08-03;2023-08-24;;;;par conséquent;655;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ac/accordingly_en_us_1.mp3
answers;N/A;3;2023-07-28;2023-08-11;;;;réponses;656;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/an/answers_en_us_1.mp3
conjecture;": [1mto arrive at or deduce by surmise or guesswork[0m : guess. scientists conjecturing that a disease is caused by a defective gene. 
2. : to make conjectures as to. conjecture the meaning of a statement.";3;2023-07-25;2023-08-08;;;;conjecture;657;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/co/conjecture_en_us_1.mp3
handkerchief;[1ma square piece of cloth used for blowing the nose or for cleaning the face or eyes[0m.;2;2023-08-03;2023-08-10;;;;mouchoir;658;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ha/handkerchief_en_us_1.mp3
donations;: [1mthe act or an instance of donating[0m: such as. a. : the making of a gift especially to a charity or public institution. b. : a free contribution : gift.;3;2023-07-28;2023-08-11;;;;des dons;659;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/do/donations_en_us_1.mp3
using;N/A;3;2023-07-28;2023-08-11;;;;en utilisant;660;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/us/using_en_us_1.mp3
produced;"produce verb [T] (MAKE) B
1. [1mto make something or bring something into existence[0m: France produces a great deal of wine for export. Red blood cells are produced in the bone marrow.";3;2023-07-28;2023-08-11;;;;produit;661;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/pr/produced_en_us_1.mp3
paragraph;Britannica Dictionary definition of PARAGRAPH. [count] : [1ma part of a piece of writing that usually deals with one subject, that begins on a new line, and that is made up of one or more sentences[0m.;3;2023-07-25;2023-08-08;;;;N/A;662;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/pa/paragraph_en_us_1.mp3
manners; [1mways of behaving toward people, esp.[0m ways that are socially correct and show respect for their comfort and their feelings: He had the bad manners to keep interrupting whoever was speaking.;3;2023-07-28;2023-08-11;;;;manières;663;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ma/manners_en_us_1.mp3
ventured;[1mto risk going somewhere or doing something that might be dangerous or unpleasant, or to risk saying something that might be criticized[0m: She rarely ventured outside, except when she went to stock up on groceries.;3;2023-08-01;2023-08-15;;;;aventuré;664;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ve/ventured_en_us_1.mp3
discharged; [1mto allow someone officially to leave somewhere, especially a hospital or a law court[0m: Patients were discharged from the hospital because the beds were needed by other people. More than half of all prisoners discharged are reconvicted within two years.;3;2023-07-31;2023-08-14;;;;déchargé;665;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/di/discharged_en_us_1.mp3
vessels;: [1ma container (such as a cask, bottle, kettle, cup, or bowl) for holding something[0m. b. : a person into whom some quality (such as grace) is infused. a child of light, a true vessel of the Lord H. J. Laski.;3;2023-08-07;2023-08-14;;;;navires;666;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ve/vessels_en_us_1.mp3
behaviour;noun. [1mmanner of behaving or acting[0m. Psychology, Animal Behavior. observable activity in a human or animal. the aggregate of responses to internal and external stimuli.;3;2023-07-25;2023-08-08;;;;comportement;667;N/A
strongest;N/A;3;2023-07-28;2023-08-11;;;;le plus fort;668;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/st/strongest_en_us_1.mp3
fields;": [1man area of land marked by the presence of particular objects or features[0m. dune fields. b
(1) : an area of cleared enclosed land used for cultivation or pasture. a field of wheat.";4;2023-08-04;2023-08-25;;;;des champs;669;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/fi/fields_en_us_1.mp3
whereby;: [1mby, through, or in accordance with which[0m.;1;2023-08-06;2023-08-09;;;;par lequel;670;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/wh/whereby_en_us_1.mp3
humbly;[1min a way that is not proud or arrogant: modestly[0m: He humbly accepted the award on behalf of his friends and colleagues. in a way that shows insignificance, inferiority, or subservience: I made my suggestions humbly, realizing the vast experience of the others in the room.;3;2023-08-04;2023-08-18;;;;humblement;671;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/hu/humbly_en_us_1.mp3
heads;N/A;3;2023-07-25;2023-08-08;;;;têtes;672;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/he/heads_en_us_1.mp3
hopes;verb. hopes: hoped: hoping. Britannica Dictionary definition of HOPE. : [1mto want something to happen or be true and think that it could happen or be true[0m. [no object];3;2023-07-27;2023-08-10;;;;espère;673;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ho/hopes_en_us_1.mp3
peculiar;[1munusual and strange, sometimes in an unpleasant way[0m: She has the most peculiar ideas.;3;2023-08-04;2023-08-18;;;;particulier;674;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/pe/peculiar_en_us_1.mp3
heartily;[1mwithout restraint: exuberantly: vigorously[0m: They laughed heartily. with a hearty appetite: The campers ate heartily. completely: thoroughly: I&#39:m heartily sick of your complaining.;2;2023-08-04;2023-08-11;;;;chaleureusement;675;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/he/heartily_en_us_1.mp3
females;N/A;3;2023-07-25;2023-08-08;;;;femelles;676;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/fe/females_en_us_1.mp3
skins;[1mthe natural outer layer that covers a person, animal, fruit, etc.[0m: dark/fair/pale/tanned skin.;3;2023-07-25;2023-08-08;;;;peaux;677;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/sk/skins_en_us_1.mp3
arts;"noun. 
1. [1mthe quality, production, expression, or realm, according to aesthetic principles, of what is beautiful, appealing, or of more than ordinary significance[0m. 
2. the class of objects subject to aesthetic criteria: works of art collectively, as paintings, sculptures, or drawings.";3;2023-07-25;2023-08-08;;;;art;678;N/A
_struldbrugs_;N/A;11;2023-08-06;2024-02-02;1;2023-08-06;;N/A;679;N/A
oats;/əʊts/ us. /oʊts/ [1ma plant that is a type of grass, or its grain used in baking and cooking or to feed animals[0m: a field of oats. rolled oats (= oats that have been pressed flat);3;2023-07-28;2023-08-11;;;;avoine;680;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/oa/oats_en_us_1.mp3
trademark;trademark. noun [ C ] /ˈtreɪdˌmɑrk/ (symbol ™) [1ma symbol, name, design, or phrase on a product that shows it is made by a particular company[0m.;2;2023-08-07;2023-08-10;;;;marque déposée;681;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/tr/trademark_en_us_1.mp3
ebook;An e-book is [1ma book which is produced for reading on a computer screen[0m. E-book is an abbreviation for &#39:electronic book&#39:.;3;2023-07-25;2023-08-08;;;;N/A;682;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/eb/ebook_en_us_1.mp3
gulliver;Definitions of Gulliver. [1ma fictional Englishman who travels to the imaginary land of Lilliput in a satirical novel by Jonathan Swift[0m. example of: character, fictional character, fictitious character. an imaginary person represented in a work of fiction (play or film or story);2;2023-08-03;2023-08-10;;;;N/A;683;N/A
voyages;"
1. : [1man act or instance of traveling[0m : journey. 
2. : a course or period of traveling by other than land routes. a long sea voyage.";4;2023-08-04;2023-08-25;;;;N/A;684;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/vo/voyages_en_us_1.mp3
leagues;league<sup>1</sup>. / (liːɡ) / noun. [1man association or union of persons, nations, etc, formed to promote the interests of its members[0m. an association of sporting clubs that organizes matches between member teams of a similar standard.;3;2023-07-27;2023-08-10;;;;ligues;685;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/le/leagues_en_us_1.mp3
nobility; nobility. noun [ U ] /noʊˈbɪl·ɪ·t̬i/ [1mthe class or group of people who have a high social rank, esp.[0m [1mfrom birth[0m.;3;2023-07-25;2023-08-08;;;;la noblesse;686;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/no/nobility_en_us_1.mp3
courts;[1ma place where trials and other legal cases happen, or the people present in such a place, especially the officials and those deciding if someone is guilty[0m: Protestors gathered outside the court to await the verdict.;3;2023-07-27;2023-08-10;;;;tribunaux;687;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/co/courts_en_us_1.mp3
contrary;"
1. : [1mbeing so different as to be at opposite extremes[0m : opposite. come to the contrary conclusion. went off in contrary directions. also : being opposite to or in conflict with each other.";4;2023-08-04;2023-08-25;;;;contraire;688;N/A
illustrious;adjective. [1mhighly distinguished: renowned: famous[0m: an illustrious leader.;3;2023-08-04;2023-08-18;;;;illustre;689;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/il/illustrious_en_us_1.mp3
companions;/kəmˈpæn·jən/ [1msomeone or something you spend a lot of time with or travel with, or a friend who lives with you[0m: a pleasant traveling companion.;3;2023-07-25;2023-08-08;;;;compagnons;690;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/co/companions_en_us_1.mp3
astonishment;[1moverpowering wonder or surprise: amazement[0m: He looked with astonishment at his friends. an object or cause of amazement.;3;2023-07-25;2023-08-08;;;;étonnement;691;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/as/astonishment_en_us_1.mp3
admiration;Admiration is [1ma feeling of great liking and respect for a person or thing[0m. I have always had the greatest admiration for him. [ + for];3;2023-07-25;2023-08-08;;;;N/A;692;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ad/admiration_en_us_1.mp3
ate;verb. [1mthe past tense of eat[0m.;3;2023-07-28;2023-08-11;;;;a mangé;693;N/A
performed;[1mto do an action or piece of work[0m: Computers can perform a variety of tasks. The operation will be performed next week. Most of the students performed well in the exam. perform well/badly.;3;2023-07-25;2023-08-08;;;;effectué;694;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/pe/performed_en_us_1.mp3
parallel;"<span><span jscontroller=""BicQqd"" jsname=""XtloMb"">adjective. [1mextending in the same direction, <span jsaction=""click:sKUsF"" role=""tooltip"" tabindex=""0""><g-bubble jscontroller=""QVaUhf"" data-ci="""" data-du=""200"" data-tp=""5"" jsaction=""R9S7w:VqIRre:"" jsshadow=""""><span jsname=""d6wfac"" class=""c5aZPb"" data-enable-toggle-animation=""true"" data-extra-container-classes=""ZLo7Eb"" data-hover-hide-delay=""1000"" data-hover-open-delay=""500"" data-send-open-event=""true"" data-theme=""0"" data-width=""250"" role=""button"" tabindex=""0"" jsaction=""vQLyHf"" jsslot="""" data-ved=""2ahUKEwihq43o_qeAAxVur1YBHcUrCdcQmpgGegQIFxAD""><span jsname=""ukx3I"" class=""JPfdse"" data-bubble-link="""" data-segment-text=""equidistant"">equidistant";3;2023-07-25;2023-08-08;;;;parallèle;695;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/pa/parallel_en_us_1.mp3
sexes;N/A;3;2023-07-28;2023-08-11;;;;N/A;696;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/se/sexes_en_us_1.mp3
european;N/A;3;2023-07-27;2023-08-10;;;;européen;697;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/eu/european_en_us_1.mp3
dutch;N/A;3;2023-08-04;2023-08-18;;;;N/A;698;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/du/dutch_en_us_1.mp3
chiefly;chiefly. adverb. /ˈtʃif·li/ [1mmore than for any other reason: mostly: mainly[0m: Today John-Philip Sousa is known chiefly for his music played by marching bands all over the US.;3;2023-08-07;2023-08-14;;;;principalement;699;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ch/chiefly_en_us_1.mp3
converse;"
1. : [1mto exchange thoughts and opinions in spoken words or sign language[0m : talk. We spent a few minutes conversing about the weather. The leaders were bellowing so loudly that you had to shout to converse with your dinner partner. Christopher Buckley.";3;2023-08-04;2023-08-18;;;;converser;700;N/A
needs;N/A;3;2023-07-25;2023-08-08;;;;besoins;701;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ne/needs_en_us_1.mp3
goods;goods. plural noun. /ɡʊdz/ [1mitems for sale, or possessions that can be moved[0m: They sell leather goods such as wallets, purses, and briefcases.;4;2023-08-01;2023-08-22;;;;marchandises;702;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/go/goods_en_us_1.mp3
falling;verb (used without object),fell, fall·en, fall·ing. [1mto drop or descend under the force of gravity, as to a lower place through loss or lack of support[0m. to come or drop down suddenly to a lower position, especially to leave a standing or erect position suddenly, whether voluntarily or not: to fall on one&#39:s knees.;3;2023-07-25;2023-08-08;;;;chute;703;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/fa/falling_en_us_1.mp3
entreated;"
1. [1mto ask (a person) earnestly: beseech: implore: beg[0m.";2;2023-08-07;2023-08-10;;;;supplié;704;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/en/entreated_en_us_1.mp3
articles;noun. [1ma written composition in prose, usually nonfiction, on a specific topic, forming an independent part of a book or other publication, as a newspaper or magazine[0m. an individual object, member, or portion of a class: an item or particular: an article of food:articles of clothing.;3;2023-07-27;2023-08-10;;;;N/A;705;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ar/articles_en_us_1.mp3
monarch;: [1ma person who reigns over a kingdom or empire[0m: as. a. : a ruler who has total power. absolute monarch.;3;2023-07-25;2023-08-08;;;;monarque;706;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/mo/monarch_en_us_1.mp3
customs;"Word forms: plural customs. 
1. variable noun. A custom is [1man activity, a way of behaving, or an event which is usual or traditional in a particular society or in particular circumstances[0m.";3;2023-07-31;2023-08-14;;;;douane;707;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/cu/customs_en_us_1.mp3
humble;"
1. : [1mnot proud or haughty[0m : not arrogant or assertive. 
2. : reflecting, expressing, or offered in a spirit of deference or submission. a humble apology.";4;2023-08-07;2023-08-21;;;;N/A;708;N/A
parents;N/A;3;2023-07-25;2023-08-08;;;;N/A;709;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/pa/parents_en_us_1.mp3
qualities;noun,plural qual·i·ties. [1man essential or distinctive characteristic, property, or attribute[0m: the chemical qualities of alcohol. character or nature, as belonging to or distinguishing a thing: the quality of a sound.;3;2023-07-27;2023-08-10;;;;qualités;710;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/qu/qualities_en_us_1.mp3
favourite; / (ˈfeɪvərɪt, ˈfeɪvrɪt) / adjective. (prenominal) [1mmost liked: preferred above all others[0m.;3;2023-07-25;2023-08-08;;;;préféré;711;N/A
provisions;[1marrangement or preparation beforehand, as for the doing of something, the meeting of needs, the supplying of means, etc.[0m [1msomething provided: a measure or other means for meeting a need[0m. a supply or stock of something provided. provisions, supplies of food.;3;2023-07-27;2023-08-10;;;;des provisions;712;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/pr/provisions_en_us_1.mp3
actions;: [1ma thing done[0m : deed. b. : the accomplishment of a thing usually over a period of time, in stages, or with the possibility of repetition. c. actions plural : behavior, conduct.;11;2023-07-28;2024-01-24;1;2023-07-28;;N/A;713;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ac/actions_en_us_1.mp3
taught;verb (used with object),taught, teach·ing. [1mto impart knowledge of or skill in: give instruction in[0m: She teaches mathematics. to impart knowledge or skill to: give instruction to: He teaches a large class.;3;2023-08-04;2023-08-18;;;;enseigné;714;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ta/taught_en_us_1.mp3
odious;odious. adjective. /ˈoʊ·di·əs/ [1mextremely unpleasant: causing and deserving hate[0m: an odious person/task.;3;2023-07-25;2023-08-08;;;;odieux;715;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/od/odious_en_us_1.mp3
vices;[1ma moral fault or weakness in someone&#39:s character[0m: Greed, pride, envy, and lust are considered to be vices.;3;2023-07-28;2023-08-11;;;;N/A;716;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/vi/vices_en_us_1.mp3
archive;: [1ma place in which public records or historical materials (such as documents) are preserved[0m. an archive of historical manuscripts. a film archive. also : the material preserved. often used in plural.;3;2023-07-25;2023-08-08;;;;N/A;717;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ar/archive_en_us_1.mp3
weary;"
1. : [1mexhausted in strength, endurance, vigor, or freshness[0m. 
2. : expressing or characteristic of weariness. a weary sign.";1;2023-08-06;2023-08-09;;;;fatigué;718;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/we/weary_en_us_1.mp3
ignorance;ignorance. /ˈɪgnərəns/ noun. Britannica Dictionary definition of IGNORANCE. : [1ma lack of knowledge, understanding, or education[0m : the state of being ignorant.;3;2023-07-25;2023-08-08;;;;N/A;719;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ig/ignorance_en_us_1.mp3
FALSE;[1mnot true or correct: erroneous[0m: a false statement. uttering or declaring what is untrue: a false witness.;3;2023-07-25;2023-08-08;;;;FAUX;720;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/fa/false_en_us_1.mp3
spent;N/A;3;2023-07-25;2023-08-08;;;;dépensé;721;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/sp/spent_en_us_1.mp3
directed;[1mguided, regulated, or managed[0m: a carefully directed program.;3;2023-07-25;2023-08-08;;;;dirigé;722;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/di/directed_en_us_1.mp3
conveyed;: [1mto transfer or deliver (something, such as property) to another especially by a sealed writing[0m. d. : to cause to pass from one place or person to another. convey a message.;4;2023-08-01;2023-08-22;;;;transmis;723;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/co/conveyed_en_us_1.mp3
hollow;"[1mhaving a space or cavity inside: not solid: empty[0m. a hollow sphere. 
2. having a depression or concavity.";1;2023-08-06;2023-08-09;;;;creux;724;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ho/hollow_en_us_1.mp3
treasurer;/ˈtreʒ·ər·ər/ [1man officer who is responsible for the money in a company, government, or other organization[0m.;4;2023-08-04;2023-08-25;;;;trésorier;725;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/tr/treasurer_en_us_1.mp3
infallibly;[1min a way that is never wrong or never fails[0m: My car infallibly starts in cold weather. Infallibly also means always: He is infallibly cheerful.;3;2023-08-07;2023-08-14;;;;infailliblement;726;N/A
leaving;[1mto go away from someone or something, for a short time or permanently[0m: I&#39:ll be leaving at five o&#39:clock tomorrow.;3;2023-07-25;2023-08-08;;;;sortie;727;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/le/leaving_en_us_1.mp3
interpreter;noun. [1ma person who interprets[0m. a person who provides an oral translation between speakers who speak different languages.;3;2023-07-28;2023-08-11;;;;interprète;728;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/in/interpreter_en_us_1.mp3
