word_to_learn;meaning;interval;last_review;next_review;known_word;learned_on;add_on_known_words;translation;row;audio
ponen;tr. [1mColocar en un sitio o lugar a alguien o algo[0m.;0;;;;;;mettre;1091;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/po/poner_es_us_1.mp3
merece;[1mSer digno de aprecio, valor, reconocimiento o atención[0m. Tener mérito (para algo).;0;;;;;;mériter;1092;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/me/merecer_es_us_1.mp3
leí;[1mDisposición, regla o precepto dictado por la máxima autoridad[0m. Conjunto de leyes que se refieren a una materia.;2;2023-08-03;2023-08-10;;;;lire;1093;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/le/leer_es_us_1.mp3
llevaron;N/A;0;;;;;;ils ont pris;1094;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ll/llevar_es_us_1.mp3
gustó;Sentido corporal mediante el cual se perciben y se distinguen los sabores.;2;2023-08-03;2023-08-10;;;;goût;1095;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/gu/gustar_es_us_1.mp3
pasan;tr. [1mMudar, trasladar a otro lugar, situación o clase[0m. U. t. c. intr.;0;;;;;;passer;1096;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/pa/pasar_es_us_1.mp3
acto;Acción u obra que realiza una persona.;0;;;;;;loi;1097;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ac/acto_es_us_1.mp3
muero;N/A;0;;;;;;je meurs;1098;N/A
traigo;tr. [1mConducir o trasladar algo al lugar en donde se habla o de que se habla[0m.;2;2023-08-03;2023-08-10;;;;J 'apporte;1099;N/A
metido;Que tiene abundancia de la cosa que se expresa.;1;2023-08-03;2023-08-06;;;;rentré dans;1100;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/me/metido_es_us_1.mp3
levanta;"
1. tr. [1mMover hacia arriba algo[0m.";1;2023-08-03;2023-08-06;;;;se lever;1101;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/le/levantar_es_us_1.mp3
juez;Persona que tiene autoridad para juzgar y sentenciar y es responsable de la aplicación de las leyes.;0;;;;;;juge;1102;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ju/juez_es_us_1.mp3
trabajaba;N/A;0;;;;;;travaillé;1103;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/tr/trabajar_es_us_1.mp3
menor;[cosa] Que es más pequeño (en tamaño, intensidad, importancia, etc.) que otro.;1;2023-08-03;2023-08-06;;;;plus petit;1104;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/me/menor_es_us_1.mp3
árbol;Planta de tronco leñoso, grueso y elevado que se ramifica a cierta altura del suelo formando la copa.;0;;;;;;arbre;1105;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/%C3%A1r/%C3%A1rbol_es_us_1.mp3
hambre;Necesidad o ganas de comer.;3;2023-08-03;2023-08-17;;;;faim;1106;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ha/hambre_es_us_1.mp3
corta;Acción de cortar árboles o plantas.;0;;;;;;court;1107;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/co/corta_es_us_1.mp3
fueran;N/A;0;;;;;;étaient;1108;N/A
cárcel;Edificio donde se encierra a los condenados a pena de privación de libertad o a los presuntos culpables de un delito.;0;;;;;;prison;1109;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/c%C3%A1/c%C3%A1rcel_es_us_1.mp3
ultima;Que en una serie ordenada ocupa el lugar final y no tiene otra cosa de su misma especie detrás o después.;3;2023-08-03;2023-08-17;;;;dernier;1110;N/A
hielo;Cuerpo sólido y cristalino en que se convierte el agua por el descenso de la temperatura.;1;2023-08-03;2023-08-06;;;;glace;1111;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/hi/hielo_es_us_1.mp3
preguntaba;N/A;3;2023-08-03;2023-08-17;;;;je demandais;1112;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/pr/preguntar_es_us_1.mp3
dispuesto;Participio irregular de <i>disponer.</i> También se usa como adjetivo.;1;2023-08-03;2023-08-06;;;;disposé;1113;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/di/dispuesto_es_us_1.mp3
tratado;Documento en el que se recoge el acuerdo en materia política, económica, social, etc., entre dos estados.;0;;;;;;traité;1114;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/tr/tratado_es_us_1.mp3
llevado;N/A;0;;;;;;porté;1115;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ll/llevado_es_us_1.mp3
esperan;"sperāre. 
1. tr. [1mTener esperanza de conseguir lo que se desea[0m.";3;2023-08-03;2023-08-17;;;;attendent;1116;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/es/esperar_es_us_1.mp3
salimos;"[1mPasar de dentro afuera[0m. U. t. c. prnl. 
2.";0;;;;;;nous sommes sortis;1117;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/sa/salir_es_us_1.mp3
números;Concepto matemático que expresa una cantidad con relación a la unidad de cómputo: resulta de contar los elementos que forman un conjunto.;0;;;;;;Nombres;1118;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/n%C3%BA/n%C3%BAmeros_es_us_1.mp3
motivo;Que mueve o es capaz de mover.;2;2023-08-03;2023-08-10;;;;raison;1119;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/mo/motivo_es_us_1.mp3
abra;Bahía no muy extensa.;0;;;;;;N/A;1120;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ab/abra_es_us_1.mp3
pongas;N/A;1;2023-08-03;2023-08-06;;;;mettre;1121;N/A
aparte;En situación o lugar separado de otro en el que hay cosas del mismo tipo o con las que tiene relación.;0;;;;;;à part;1122;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ap/aparte_es_us_1.mp3
traes;N/A;1;2023-08-03;2023-08-06;;;;tu apportes;1123;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/tr/traer_es_us_1.mp3
darles;N/A;2;2023-08-02;2023-08-09;;;;donne leur;1124;N/A
mato;"mato | Definición | Diccionario de la lengua española | RAE - ASALE. 
1. m. [1mConjunto de matas[0m.";0;;;;;;Buisson;1125;N/A
matrimonio;Unión de dos personas mediante determinados ritos o formalidades legales y que es reconocida por la ley como familia.;1;2023-08-03;2023-08-06;;;;mariage;1126;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ma/matrimonio_es_us_1.mp3
regla;Instrumento para medir y trazar líneas rectas que consiste en una barra rectangular y plana graduada en centímetros y milímetros.;0;;;;;;règle;1127;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/re/regla_es_us_1.mp3
construir;Hacer un edificio u otra construcción de arquitectura o ingeniería, o una de sus partes.;3;2023-08-03;2023-08-17;;;;construire;1128;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/co/construir_es_us_1.mp3
verán;N/A;1;2023-08-03;2023-08-06;;;;été;1129;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ve/ver_es_us_1.mp3
roto;Participio irregular del verbo <i>romper</i> . También se usa como adjetivo.;1;2023-08-02;2023-08-05;;;;à l'intérieur;1130;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ro/roto_es_us_1.mp3
visitar;Ir a ver a una persona al lugar en que vive o trabaja, generalmente como cortesía, atención, amistad, etc., o para tratar algún asunto.;3;2023-08-03;2023-08-17;;;;visite;1131;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/vi/visitar_es_us_1.mp3
agencia;Empresa dedicada a gestionar asuntos o prestar determinados servicios.;3;2023-08-03;2023-08-17;;;;agence;1132;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ag/agencia_es_us_1.mp3
seamos;Forma verbal. [1mPrimera persona del plural (nosotros, nosotras) del presente de subjuntivo de ser[0m. Primera persona del plural (nosotros, nosotras) del imperativo (exhortatorio) de ser.;2;2023-08-03;2023-08-10;;;;soyons;1133;N/A
marcha;Acción de marchar o marcharse.;0;;;;;;mars;1134;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ma/marcha_es_us_1.mp3
llevarlo;"
1. tr. [1mConducir algo desde un lugar a otro alejado de aquel en que se habla o se sitúa mentalmente la persona que emplea este verbo[0m.";0;;;;;;apporter;1135;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ll/llevar_es_us_1.mp3
baje;intr. [1mIr o moverse hacia abajo[0m.;0;;;;;;ils sont venus;1136;N/A
mercado;Lugar público con tiendas o puestos de venta donde se comercia, en especial con alimentos y otros productos de primera necesidad.;0;;;;;;Marché;1137;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/me/mercado_es_us_1.mp3
dirige;"
1. tr. [1mEnderezar, llevar rectamente algo hacia un término o lugar señalado[0m.";0;;;;;;directed;1138;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/di/dirigir_es_us_1.mp3
nació;N/A;2;2023-08-03;2023-08-10;;;;né;1139;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/na/nacer_es_us_1.mp3
leyenda;Narración popular que cuenta un hecho real o fabuloso adornado con elementos fantásticos o maravillosos del folclore, que en su origen se transmite de forma oral.;3;2023-08-03;2023-08-17;;;;légende;1140;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/le/leyenda_es_us_1.mp3
estrellas;Astro o cuerpo celeste que brilla con luz propia en el firmamento.;0;;;;;;étoiles;1141;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/es/estrellas_es_us_1.mp3
escuchaste;N/A;0;;;;;;vous avez écouté;1142;N/A
razones;Capacidad de la mente humana para establecer relaciones entre ideas o conceptos y obtener conclusiones o formar juicios.;3;2023-08-03;2023-08-17;;;;les raisons;1143;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ra/razones_es_us_1.mp3
do;N/A;2;2023-08-03;2023-08-10;;;;faire;1144;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/es/espagnol_fr_fr_1.mp3
intentó;Acción de intentar algo, a menudo sin conseguirlo.;0;;;;;;essayé;1145;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/in/intentar_es_us_1.mp3
colegio;Institución destinada a la enseñanza primaria o secundaria.;0;;;;;;collège;1146;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/co/colegio_es_us_1.mp3
metas;Lugar o punto en el que termina una carrera.;0;;;;;;buts;1147;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/me/metas_es_us_1.mp3
modos;N/A;0;;;;;;modes;1148;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/mo/modos_es_us_1.mp3
últimas;Que en una serie ordenada ocupa el lugar final y no tiene otra cosa de su misma especie detrás o después.;3;2023-08-03;2023-08-17;;;;dernier;1149;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/%C3%BAl/%C3%BAltimas_es_us_1.mp3
mover;Hacer que un cuerpo o una parte de él cambie de lugar físico.;3;2023-08-02;2023-08-16;;;;déménageur;1150;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/mo/mover_es_us_1.mp3
llevarme;N/A;2;2023-08-03;2023-08-10;;;;apporter;1151;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ll/llevar_es_us_1.mp3
pierde;tr. [1mOcasionar un daño a las cosas, desmejorándolas o desluciéndolas[0m.;0;;;;;;perdre;1152;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/pe/perder_es_us_1.mp3
sacó;Recipiente de tela, papel u otro material flexible, de forma rectangular o cilíndrica y abierta por uno de los lados, que sirve para meter y guardar o transportar cosas en ella.;0;;;;;;manteau;1153;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/sa/sacar_es_us_1.mp3
cumplir;Hacer aquello que determina una obligación, una ley, una orden, un castigo, un compromiso, una promesa.;1;2023-08-03;2023-08-06;;;;atteindre;1154;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/cu/cumplir_es_us_1.mp3
continuar;Proseguir con lo empezado.;0;;;;;;Continuer;1155;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/co/continuar_es_us_1.mp3
aprendí;tr. [1mAdquirir el conocimiento de algo por medio del estudio o de la experiencia[0m. U.;0;;;;;;J'ai appris;1156;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ap/aprender_es_us_1.mp3
olvide;tr. [1mDejar de retener en la mente algo o a alguien[0m. Olvidé su nombre. La enfermedad provocó que olvidara a sus hijos.;0;;;;;;oublier;1157;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ol/olvidar_es_us_1.mp3
suyo;Forma del posesivo de tercera persona del singular: indica que el nombre al que acompaña pertenece, se relaciona, está asociado, etc., con una tercera persona distinta de la persona que habla o escribe y de su interlocutor, o con la persona a la que se habla cuando se la trata de <i>usted</i>.;1;2023-08-03;2023-08-06;;;;le vôtre;1158;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/su/suyo_es_us_1.mp3
poca;Indica una cantidad, número, intensidad o grado bajos, especialmente cuando es menor de lo que se esperaba o de lo que se suele considerar normal.;0;;;;;;petit;1159;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/po/poca_es_us_1.mp3
pedirle;[1mRequerir algo, exigirlo como necesario o conveniente[0m.;0;;;;;;demande lui;1160;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/pe/pedir_es_us_1.mp3
vivimos;intr. [1mPasar y mantener la vida[0m.;3;2023-08-03;2023-08-17;;;;nous vivons;1161;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/vi/vivir_es_us_1.mp3
turno;Orden según el cual se alternan varias personas en la realización de una actividad o un servicio.;1;2023-08-03;2023-08-06;;;;changement;1162;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/tu/turno_es_us_1.mp3
trago;Acción de tragar un líquido.;1;2023-08-03;2023-08-06;;;;J'apporte;1163;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/tr/trago_es_us_1.mp3
grave;Que tiene o puede tener peligro o consecuencias perjudiciales.;2;2023-08-03;2023-08-10;;;;N/A;1164;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/gr/grave_es_us_1.mp3
odia;N/A;0;;;;;;N/A;1165;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/od/odiar_es_us_1.mp3
mentira;Afirmación que una persona hace consciente de que no es verdad.;0;;;;;;mensonge;1166;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/me/mentira_es_us_1.mp3
trabajado;Que está cansado o muy desgastado por el paso del tiempo o por el trabajo.;0;;;;;;travaillé;1167;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/tr/trabajado_es_us_1.mp3
discúlpeme;N/A;2;2023-08-03;2023-08-10;;;;excuse-moi;1168;N/A
enseñó;"[1mInstruir, doctrinar, amaestrar con reglas o preceptos[0m. 
2.";0;;;;;;enseigné;1169;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/en/ense%C3%B1ar_es_us_1.mp3
podían;N/A;2;2023-08-03;2023-08-10;;;;ils pourraient;1170;N/A
treinta;Indica que el nombre al que acompaña o al que sustituye está 30 veces.;0;;;;;;trente;1171;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/tr/treinta_es_us_1.mp3
pasaba;N/A;1;2023-08-03;2023-08-06;;;;passé;1172;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/pa/pasar_es_us_1.mp3
vivido;N/A;3;2023-08-03;2023-08-17;;;;vif;1173;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/vi/vivido_es_us_1.mp3
preparar;Disponer o arreglar las cosas necesarias para realizar algo o para un fin determinado.;0;;;;;;préparer;1174;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/pr/preparar_es_us_1.mp3
pata;Pie o pierna de un animal.;0;;;;;;patte;1175;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/pa/pata_es_us_1.mp3
pasaría;N/A;0;;;;;;arriverait;1176;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/pa/pasar_es_us_1.mp3
enfrente;En un lugar que está delante del lado o la parte exterior que se considera principal en algo, especialmente de la fachada de los edificios o la cara de personas o animales.;1;2023-08-03;2023-08-06;;;;devant;1177;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/en/enfrente_es_us_1.mp3
permanecer;Estar o mantenerse en un lugar durante un tiempo determinado.;0;;;;;;rester;1178;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/pe/permanecer_es_us_1.mp3
ganador;N/A;2;2023-08-03;2023-08-10;;;;gagnant;1179;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ga/ganador_es_us_1.mp3
comido;N/A;2;2023-08-03;2023-08-10;;;;Mangé;1180;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/co/comido_es_us_1.mp3
contado;N/A;1;2023-08-03;2023-08-06;;;;dénombré;1181;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/co/contado_es_us_1.mp3
entero;Que está completo, que no le falta ninguna parte o trozo de los que normalmente lo forman, ni está partido, divido o roto.;1;2023-08-03;2023-08-06;;;;entier;1182;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/en/entero_es_us_1.mp3
comiendo;tr. [1mMasticar y deglutir un alimento sólido[0m. U. t. c. intr.;2;2023-08-03;2023-08-10;;;;alimentaire;1183;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/co/comer_es_us_1.mp3
sospechoso;Que da motivos para sospechar.;2;2023-08-03;2023-08-10;;;;suspect;1184;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/so/sospechoso_es_us_1.mp3
supiera;N/A;1;2023-08-03;2023-08-06;;;;connaissait;1185;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/sa/saber_es_us_1.mp3
pollo;Cría de un ave, especialmente de la gallina.;2;2023-08-03;2023-08-10;;;;poulet;1186;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/po/pollo_es_us_1.mp3
inteligencia;Facultad de la mente que permite aprender, entender, razonar, tomar decisiones y formarse una idea determinada de la realidad.;0;;;;;;intelligence;1187;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/in/inteligencia_es_us_1.mp3
vuelven;"
1. tr. [1mDar vuelta o vueltas a algo[0m.";3;2023-08-03;2023-08-17;;;;revenir;1188;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/vo/volver_es_us_1.mp3
actor;Persona que representa un papel en el teatro, la televisión, la radio o el cine, en especial si se dedica a ello profesionalmente.;3;2023-08-03;2023-08-17;;;;acteur;1189;N/A
encantan;[1mGustar en gran medida, agradar mucho[0m.;0;;;;;;ils aiment;1190;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/en/encantar_es_us_1.mp3
compró;"
1. tr. [1mObtener algo por un precio[0m.";0;;;;;;acheté;1191;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/co/comprar_es_us_1.mp3
violencia;Uso de la fuerza para conseguir un fin, especialmente para dominar a alguien o imponer algo.;3;2023-08-03;2023-08-17;;;;violence;1192;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/vi/violencia_es_us_1.mp3
página;Cara de una hoja de papel de una publicación o un cuaderno.;0;;;;;;page;1193;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/p%C3%A1/p%C3%A1gina_es_us_1.mp3
empresa;Acción o tarea que entraña esfuerzo y trabajo.;2;2023-08-02;2023-08-09;;;;entreprise;1194;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/em/empresa_es_us_1.mp3
entrega;Acción de entregar.;1;2023-08-03;2023-08-06;;;;livraison;1195;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/en/entrega_es_us_1.mp3
tarea;Labor o trabajo que realiza alguien.;1;2023-08-03;2023-08-06;;;;tâche;1196;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ta/tarea_es_us_1.mp3
cuéntame;N/A;0;;;;;;dis moi;1197;N/A
llorar;Derramar lágrimas en señal de dolor, tristeza, alegría o necesidad.;0;;;;;;pleurer;1198;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ll/llorar_es_us_1.mp3
víctimas;Persona o animal que sufre un daño o un perjuicio a causa de determinada acción o suceso.;3;2023-08-03;2023-08-17;;;;victimes;1199;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/v%C3%AD/v%C3%ADctimas_es_us_1.mp3
guía;Persona que guía o conduce a otra por el camino que ha de seguir.;1;2023-08-03;2023-08-06;;;;guide;1200;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/gu/gu%C3%ADa_es_us_1.mp3
lograr;Llegar a hacer u obtener algo que se pretende, solicita o desea.;1;2023-08-03;2023-08-06;;;;atteindre;1201;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/lo/lograr_es_us_1.mp3
fortuna;Causa, que no se puede determinar con exactitud, a la que se atribuyen los sucesos buenos o malos.;0;;;;;;fortune;1202;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/fo/fortuna_es_us_1.mp3
sucio;Que tiene polvo, basura, manchas o impurezas.;0;;;;;;sale;1203;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/su/sucio_es_us_1.mp3
sombrero;Prenda de vestir con la que se cubre la cabeza, que se compone generalmente de una copa alrededor de la cual va un ala.;2;2023-08-02;2023-08-09;;;;chapeau;1204;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/so/sombrero_es_us_1.mp3
queso;Alimento sólido que se obtiene por maduración de la cuajada de la leche una vez eliminado el suero: sus diferentes variedades dependen del origen de la leche empleada, de los métodos de elaboración seguidos y del grado de madurez alcanzado.;1;2023-08-03;2023-08-06;;;;N/A;1205;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/qu/queso_es_us_1.mp3
pedirte;N/A;0;;;;;;vous demander;1206;N/A
dijera;N/A;2;2023-08-02;2023-08-09;;;;dirait;1207;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/de/decir_es_us_1.mp3
fíjate;&quot:Fíjate: [1mExpresión expletiva o enfática que se intercala en una exposición[0m&quot:.;0;;;;;;voir;1208;N/A
quedes;N/A;0;;;;;;rester;1209;N/A
pájaro;Nombre genérico que se aplica a cualquier ave voladora, especialmente si es de pequeño tamaño, y más propiamente si pertenece al orden de los paseriformes.;0;;;;;;oiseau;1210;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/p%C3%A1/p%C3%A1jaro_es_us_1.mp3
invitado;N/A;0;;;;;;invité;1211;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/in/invitado_es_us_1.mp3
supo;N/A;0;;;;;;il savait;1212;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/sa/saber_es_us_1.mp3
sensación;Impresión que los estímulos externos producen en la conciencia y que es recogida por medio de alguno de los sentidos.;2;2023-08-03;2023-08-10;;;;sensation;1213;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/se/sensaci%C3%B3n_es_us_1.mp3
aprendido;tr. [1mAdquirir el conocimiento de algo por medio del estudio o de la experiencia[0m. U. t. c. intr.;2;2023-08-03;2023-08-10;;;;appris;1214;N/A
niñas;N/A;0;;;;;;filles;1215;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ni/ni%C3%B1as_es_us_1.mp3
lunes;N/A;1;2023-08-02;2023-08-05;;;;Lundi;1216;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/lu/lunes_es_us_1.mp3
pregúntale;tr. [1mInterrogar o hacer preguntas a alguien para que diga y responda lo que sabe sobre un asunto[0m. U. t. c. prnl.;2;2023-08-03;2023-08-10;;;;demande-lui;1217;N/A
sonrisa;N/A;0;;;;;;sourire;1218;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/so/sonrisa_es_us_1.mp3
marcas;Señal que permite identificar o distinguir algo o para dar alguna información sobre ello.;2;2023-08-03;2023-08-10;;;;Des marques;1219;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ma/marcas_es_us_1.mp3
conté;Récit de faits, d'aventures imaginaires, destiné à distraire.;0;;;;;;contient;1220;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/co/contar_es_us_1.mp3
pieza;Cada una de las partes que constituyen una cosa o de los elementos de que se compone un conjunto o una colección.;0;;;;;;partie;1221;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/pi/pieza_es_us_1.mp3
helado;Que es extremadamente frío.;0;;;;;;congelé;1222;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/he/helado_es_us_1.mp3
almas;Entidad abstracta tradicionalmente considerada la parte inmaterial que, junto con el cuerpo o parte material, constituye el ser humano: se le atribuye la capacidad de sentir y pensar.;1;2023-08-03;2023-08-06;;;;âmes;1223;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/al/almas_es_us_1.mp3
sufrir;Experimentar [una persona] algo que causa dolor físico o moral o molestia.;3;2023-08-03;2023-08-17;;;;souffrir;1224;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/su/sufrir_es_us_1.mp3
amante;[persona] Que siente una intensa atracción emocional y sexual hacia una persona y desea compartir una vida en común con ella.;0;;;;;;amoureux;1225;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/am/amante_es_us_1.mp3
salsa;Mezcla de sustancias comestibles trituradas y desleídas que se emplea para condimentar la comida, mezclada con ella o servida aparte.;0;;;;;;plonger;1226;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/sa/salsa_es_us_1.mp3
sopa;Plato de caldo con pasta, arroz, sémola, hortalizas, u otros alimentos troceados que se cuecen en ese caldo.;0;;;;;;soupe;1227;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/so/sopa_es_us_1.mp3
matan;"mactāre &#39:inmolar&#39:, &#39:sacrificar&#39:. 
1. tr. [1mQuitar la vida a un ser vivo[0m.";0;;;;;;les femmes;1228;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ma/matar_es_us_1.mp3
bordo;Costado exterior de una embarcación, desde la superficie del agua hasta la borda.;0;;;;;;bord;1229;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/bo/bordo_es_us_1.mp3
pasen;N/A;0;;;;;;passer;1230;N/A
crema;Sustancia alimenticia de consistencia más o menos pastosa.;3;2023-08-03;2023-08-17;;;;crème;1231;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/cr/crema_es_us_1.mp3
